    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:27:26.87  156.90  -90.66    0.00    0.00    0.00  402.00
11:27:32.88  162.91  -90.24    0.00    0.00    0.00  402.00
11:27:38.87  168.90  -88.18    0.00    0.00    0.00  402.00
11:27:44.87  174.91  -90.66    0.00    0.00    0.00  402.00
11:27:50.87  180.90  -91.07    0.00    0.00    0.00  402.00
11:27:56.87  186.91  -91.48    0.00    0.00    0.00  402.00
11:28:02.87  192.90  -92.31    0.00    0.00    0.00  402.00
11:28:08.87  198.91  -91.90    0.00    0.00    0.00  402.00
11:28:14.87  204.90  -89.83    0.00    0.00    0.00  402.00
11:28:20.87  210.91  -91.48    0.00    0.00    0.00  402.00
11:28:26.87  216.91  -90.24    0.00    0.00    0.00  402.00
11:28:32.88  222.92  -91.90    0.00    0.00    0.00  402.00
11:28:38.87  228.91  -90.66    0.00    0.00    0.00  402.00
11:28:44.88  234.92  -91.07    0.00    0.00    0.00  402.00
11:28:50.87  240.91  -94.79    0.00    0.00    0.00  402.00
11:28:56.88  246.92  -89.42    0.00    0.00    0.00  402.00
11:29:02.87  252.90  -91.07    0.00    0.00    0.00  402.00
11:29:08.88  258.92  -94.79    0.00    0.00    0.00  402.00
11:29:14.87  264.90  -93.55    0.00    0.00    0.00  402.00
11:29:20.89  270.92  -89.83    0.00    0.00    0.00  402.00
11:29:26.87  276.90  -93.55    0.00    0.00    0.00  402.00
11:29:32.88  282.92  -92.72    0.00    0.00    0.00  402.00
11:29:38.87  288.90  -91.48    0.00    0.00    0.00  402.00
11:29:44.87  294.91  -93.14    0.00    0.00    0.00  402.00
11:29:50.86  300.90  -91.48    0.00    0.00    0.00  402.00
11:29:56.88  306.92  -95.20    0.00    0.00    0.00  402.00
11:30:02.87  312.91  -94.38    0.00    0.00    0.00  402.00
11:30:08.87  318.91  -92.72    0.00    0.00    0.00  402.00
11:30:14.87  324.91  -93.55    0.00    0.00    0.00  402.00
11:30:20.88  330.92  -96.85    0.00    0.00    0.00  402.00
11:30:26.87  336.91  -96.03    0.00    0.00    0.00  402.00
11:30:32.87  342.91  -93.96    0.00    0.00    0.00  402.00
11:30:38.87  348.91  -91.90    0.00    0.00    0.00  402.00
11:30:44.88  354.92  -92.72    0.00    0.00    0.00  402.00
11:30:50.87  360.91  -94.38    0.00    0.00    0.00  402.00
11:30:56.88  366.92  -96.85    0.00    0.00    0.00  402.00
11:31:02.87  372.90  -93.14    0.00    0.00    0.00  402.00
11:31:08.87  378.91  -94.38    0.00    0.00    0.00  402.00
11:31:14.87  384.90  -92.31    0.00    0.00    0.00  402.00
11:31:20.86  390.90  -91.90    0.00    0.00    0.00  402.00
11:31:26.88  396.92  -95.20    0.00    0.00    0.00  402.00
11:31:32.88  402.92  -94.79    0.00    0.00    0.00  402.00
11:31:38.88  408.92  -95.20    0.00    0.00    0.00  402.00
11:31:44.87  414.90  -95.20    0.00    0.00    0.00  402.00
11:31:50.88  420.91  -96.85    0.00    0.00    0.00  402.00
11:31:56.86  426.89  -95.20    0.00    0.00    0.00  402.00
11:32:02.87  432.91  -94.79    0.00    0.00    0.00  402.00
11:32:08.87  438.90  -97.27    0.00    0.00    0.00  402.00
11:32:14.88  444.91  -96.03    0.00    0.00    0.00  402.00
11:32:20.88  450.91  -96.85    0.00    0.00    0.00  402.00
11:32:26.87  456.91  -93.55    0.00    0.00    0.00  402.00
11:32:32.89  462.92  -96.44    0.00    0.00    0.00  402.00
11:32:38.87  468.90 -100.99    0.00    0.00    0.00  402.00
11:32:44.87  474.90  -94.79    0.00    0.00    0.00  402.00
11:32:50.88  480.91  -96.85    0.00    0.00    0.00  402.00
11:32:56.87  486.91  -96.44    0.00    0.00    0.00  402.00
11:33:02.89  492.92 -100.99    0.00    0.00    0.00  402.00
11:33:08.88  498.91 -100.16    0.00    0.00    0.00  402.00
11:33:14.89  504.92  -97.27    0.00    0.00    0.00  402.00
11:33:20.88  510.91  -99.33    0.00    0.00    0.00  402.00
11:33:26.88  516.92  -98.09    0.00    0.00    0.00  402.00
11:33:32.87  522.90  -96.03    0.00    0.00    0.00  402.00
11:33:38.89  528.92  -97.68    0.00    0.00    0.00  402.00
11:33:44.87  534.90  -96.03    0.00    0.00    0.00  402.00
11:33:50.87  540.91  -96.85    0.00    0.00    0.00  402.00
11:33:56.87  546.90  -95.62    0.00    0.00    0.00  402.00
11:34:02.88  552.91  -98.92    0.00    0.00    0.00  402.00
11:34:08.88  558.91 -100.99    0.00    0.00    0.00  402.00
11:34:14.88  564.91  -96.44    0.00    0.00    0.00  402.00
11:34:20.87  570.90  -98.09    0.00    0.00    0.00  402.00
11:34:26.88  576.91  -97.27    0.00    0.00    0.00  402.00
11:34:32.87  582.90  -98.92    0.00    0.00    0.00  402.00
11:34:38.88  588.92  -97.27    0.00    0.00    0.00  402.00
11:34:44.87  594.91  -96.03    0.00    0.00    0.00  402.00
11:34:50.88  600.92  -96.85    0.00    0.00    0.00  402.00
11:34:56.88  606.91 -101.81    0.00    0.00    0.00  402.00
11:35:02.88  612.92  -99.33    0.00    0.00    0.00  402.00
11:35:08.88  618.91  -98.09    0.00    0.00    0.00  402.00
11:35:14.89  624.92  -99.75    0.00    0.00    0.00  402.00
11:35:20.87  630.90  -99.33    0.00    0.00    0.00  402.00
11:35:26.88  636.91 -102.23    0.00    0.00    0.00  402.00
11:35:32.87  642.91  -98.51    0.00    0.00    0.00  402.00
11:35:38.87  648.90  -96.44    0.00    0.00    0.00  402.00
11:35:44.89  654.92  -97.68    0.00    0.00    0.00  402.00
11:35:50.87  660.90  -98.09    0.00    0.00    0.00  402.00
11:35:56.88  666.92 -100.57    0.00    0.00    0.00  402.00
11:36:02.89  672.92  -96.85    0.00    0.00    0.00  402.00
11:36:08.87  678.90 -100.57    0.00    0.00    0.00  402.00
11:36:14.86  684.90  -96.85    0.00    0.00    0.00  402.00
11:36:20.87  690.91  -96.44    0.00    0.00    0.00  402.00
11:36:26.87  696.90 -101.81    0.00    0.00    0.00  402.00
11:36:32.88  702.91  -97.68    0.00    0.00    0.00  402.00
11:36:38.86  708.90  -97.68    0.00    0.00    0.00  402.00
11:36:44.88  714.91 -100.16    0.00    0.00    0.00  402.00
11:36:50.88  720.92  -98.09    0.00    0.00    0.00  402.00
11:36:56.88  726.92  -98.09    0.00    0.00    0.00  402.00
11:37:02.88  732.91  -98.09    0.00    0.00    0.00  402.00
11:37:08.88  738.91  -94.79    0.00    0.00    0.00  402.00
11:37:14.87  744.91 -102.64    0.00    0.00    0.00  402.00
11:37:20.87  750.91 -103.05    0.00    0.00    0.00  402.00
11:37:26.87  756.90  -99.75    0.00    0.00    0.00  402.00
11:37:32.89  762.92  -98.09    0.00    0.00    0.00  402.00
11:37:38.87  768.91  -99.33    0.00    0.00    0.00  402.00
11:37:44.88  774.92 -101.81    0.00    0.00    0.00  402.00
11:37:50.87  780.91 -100.16    0.00    0.00    0.00  402.00
11:37:56.87  786.90  -97.27    0.00    0.00    0.00  402.00
11:38:02.88  792.91  -99.75    0.00    0.00    0.00  402.00
11:38:08.87  798.90 -102.23    0.00    0.00    0.00  402.00
11:38:14.87  804.90  -98.92    0.00    0.00    0.00  402.00
11:38:20.88  810.91  -98.92    0.00    0.00    0.00  402.00
11:38:26.88  816.91  -98.51    0.00    0.00    0.00  402.00
11:38:32.87  822.91  -99.33    0.00    0.00    0.00  402.00
11:38:38.86  828.90 -100.99    0.00    0.00    0.00  402.00
11:38:44.88  834.92 -101.40    0.00    0.00    0.00  402.00
11:38:50.87  840.91 -101.40    0.00    0.00    0.00  402.00
11:38:56.87  846.91 -101.81    0.00    0.00    0.00  402.00
11:39:02.87  852.91  -98.92    0.00    0.00    0.00  402.00
11:39:08.88  858.91 -104.71    0.00    0.00    0.00  402.00
11:39:14.86  864.90 -103.47    0.00    0.00    0.00  402.00
11:39:20.89  870.92 -101.40    0.00    0.00    0.00  402.00
11:39:26.88  876.91 -102.23    0.00    0.00    0.00  402.00
11:39:32.88  882.91 -105.12    0.00    0.00    0.00  402.00
11:39:38.86  888.89 -100.57    0.00    0.00    0.00  402.00
11:39:44.89  894.92 -103.47    0.00    0.00    0.00  402.00
11:39:50.88  900.91 -109.25    0.00    0.00    0.00  402.00
11:39:56.87  906.90 -109.66    0.00    0.00    0.00  402.00
11:40:02.88  912.91 -109.25    0.00    0.00    0.00  402.00
11:40:08.87  918.90 -109.25    0.00    0.00    0.00  402.00
11:40:14.87  924.90 -109.66    0.00    0.00    0.00  402.00
11:40:20.87  930.90 -110.08    0.00    0.00    0.00  402.00
11:40:26.88  936.91 -109.66    0.00    0.00    0.00  402.00
11:40:32.86  942.89 -109.66    0.00    0.00    0.00  402.00
11:40:38.88  948.91 -109.66    0.00    0.00    0.00  402.00
11:40:44.87  954.90 -109.25    0.00    0.00    0.00  402.00
11:40:50.88  960.91 -109.66    0.00    0.00    0.00  402.00
11:40:56.87  966.90 -109.66    0.00    0.00    0.00  402.00
11:41:02.88  972.91 -109.66    0.00    0.00    0.00  402.00
11:41:08.87  978.90 -110.08    0.00    0.00    0.00  402.00
11:41:14.87  984.90 -109.66    0.00    0.00    0.00  402.00
11:41:20.88  990.91 -109.66    0.00    0.00    0.00  402.00
11:41:26.87  996.91 -110.08    0.00    0.00    0.00  402.00
11:41:32.87 1002.91 -109.66    0.00    0.00    0.00  402.00
11:41:38.87 1008.90 -109.66    0.00    0.00    0.00  402.00
11:41:44.88 1014.92 -109.66    0.00    0.00    0.00  402.00
11:41:50.88 1020.92 -109.66    0.00    0.00    0.00  402.00
11:41:56.87 1026.90 -109.66    0.00    0.00    0.00  402.00
11:42:02.88 1032.92 -109.66    0.00    0.00    0.00  402.00
11:42:08.87 1038.91 -110.08    0.00    0.00    0.00  402.00
11:42:14.87 1044.91 -110.08    0.00    0.00    0.00  402.00
11:42:20.88 1050.91 -110.08    0.00    0.00    0.00  402.00
11:42:26.87 1056.90 -109.66    0.00    0.00    0.00  402.00
11:42:32.86 1062.90 -109.66    0.00    0.00    0.00  402.00
11:42:38.86 1068.90 -110.08    0.00    0.00    0.00  402.00
11:42:44.87 1074.91 -109.66    0.00    0.00    0.00  402.00
11:42:50.88 1080.91 -109.25    0.00    0.00    0.00  402.00
11:42:56.86 1086.90 -109.66    0.00    0.00    0.00  402.00
Data Type/Data Channel:            AVAPS SOUNDING DATA, Channel 1
Project Name/Mission ID:           PERCUSION, 20240818
Aircraft Type/ID:                  HALO, D ADLR
Launch Time (y,m,d,h,m,s):         2024-08-18, 11:24:50
Sounding Name:                     cn01
Sonde ID/Type/Rev/Built/Sensors:   231431370, 3, A2, 20230628T144005Z, RSS421,NEO-M8Q-0-10
Sonde Freq/Batt/Firmware/Shutoff:   402.00 MHz,  5.9 v,     2.11,   32768 sec,
Sonde Baseline Errors (p,t,h1,h2):    0.0 mb,    0.0 C,     0.0 %,    0.0 %
Sonde Dynamic Errors  (p,t,h):        0.0 mb,    0.0 C,     0.0 %
Pre-launch Obs Data System/Time:   IWGADTS Format (IWG1), 11:24:50
Pre-launch Obs (p,t,d,h):           188.5 mb,  -57.3 C,  -999.0 C, -999.0 %
Pre-launch Obs (wd,ws):             101.0 deg,  30.1 m/s
Pre-launch Obs (lon,lat,alt):       -28.457374 deg,  10.827848 deg, 13241.6 m, (028 27.4424'W, 10 49.6709'N)
Operator Name/Comments:            Theresa, none
Standard Comments:                 Good Drop
Software Version 4.1.0 - 2018-05-08; Adds:
Format Version NOAA 1.7 - 2010 Apr 17; Adds: 0.25 second winds
Met/Wind Offset: ptu data leads wind data by  0.00 sec
